Id,Prediction
fcal1_si2033_33,ae
fcal1_si2033_34,ae
fcal1_si2033_35,ae
fcal1_si2033_36,z
fcal1_si2033_37,f
fcal1_si2033_38,f
fcal1_si2033_39,iy
fcal1_si2033_40,r
fcal1_si2033_41,r
fcal1_si2033_42,m
fcal1_si2033_43,ow
fcal1_si2033_44,ow
fcal1_si2033_45,ow
fcal1_si2033_46,oy
fcal1_si2033_47,oy
fcal1_si2033_48,ow
fcal1_si2033_49,ow
fcal1_si2033_50,ow
fcal1_si2033_51,th
fcal1_si2033_52,b
fcal1_si2033_53,b
fcal1_si2033_54,sil
fcal1_si2033_55,sil
fcal1_si2033_56,ey
fcal1_si2033_57,k
fcal1_si2033_58,k
fcal1_si2033_59,k
fcal1_si2033_60,k
fcal1_si2033_61,n
fcal1_si2033_62,n
fcal1_si2033_63,k
fcal1_si2033_64,k
fcal1_si2033_65,k
fcal1_si2033_66,iy
fcal1_si2033_67,oy
fcal1_si2033_68,oy
fcal1_si2033_69,oy
fcal1_si2033_70,l
fcal1_si2033_71,l
fcal1_si2033_72,sil
fcal1_si2033_73,sil
fcal1_si2033_74,sil
fcal1_si2033_75,sil
fcal1_si2033_76,sil
fcal1_si2033_77,sil
fcal1_si2033_78,s
fcal1_si2033_79,d
fcal1_si2033_80,v
fcal1_si2033_81,f
fcal1_si2033_82,m
fcal1_si2033_83,uw
fcal1_si2033_84,ah
fcal1_si2033_85,ah
fcal1_si2033_86,ah
fcal1_si2033_87,ih
fcal1_si2033_88,g
fcal1_si2033_89,s
fcal1_si2033_90,w
fcal1_si2033_91,w
fcal1_si2033_92,w
fcal1_si2033_93,w
fcal1_si2033_94,eh
fcal1_si2033_95,f
fcal1_si2033_96,aa
fcal1_si2033_97,uw
fcal1_si2033_98,sil
fcal1_si2033_99,sil
fcal1_si2033_100,sil
fcal1_si2033_101,sil
fcal1_si2033_102,sil
fcal1_si2033_103,sil
fcal1_si2033_104,ey
fcal1_si2033_105,d
fcal1_si2033_106,d
fcal1_si2033_107,d
fcal1_si2033_108,v
fcal1_si2033_109,v
fcal1_si2033_110,v
fcal1_si2033_111,v
fcal1_si2033_112,s
fcal1_si2033_113,aa
fcal1_si2033_114,aa
fcal1_si2033_115,r
fcal1_si2033_116,r
fcal1_si2033_117,r
fcal1_si2033_118,r
fcal1_si2033_119,ow
fcal1_si2033_120,ow
fcal1_si2033_121,sil
fcal1_si2033_122,z
fcal1_si2033_123,z
fcal1_si2033_124,z
fcal1_si2033_125,z
fcal1_si2033_126,d
fcal1_si2033_127,sh
fcal1_si2033_128,sh
fcal1_si2033_129,sh
fcal1_si2033_130,sh
fcal1_si2033_131,iy
fcal1_si2033_132,r
fcal1_si2033_133,r
fcal1_si2033_134,dh
fcal1_si2033_135,aa
fcal1_si2033_136,dh
fcal1_si2033_137,ch
fcal1_si2033_138,ch
fcal1_si2033_139,w
fcal1_si2033_140,r
fcal1_si2033_141,eh
fcal1_si2033_142,ae
fcal1_si2033_143,ae
fcal1_si2033_144,ow
fcal1_si2033_145,ay
fcal1_si2033_146,ay
fcal1_si2033_147,ih
fcal1_si2033_148,ih
fcal1_si2033_149,ih
fcal1_si2033_150,ih
fcal1_si2033_151,ih
fcal1_si2033_152,ih
fcal1_si2033_153,iy
fcal1_si2033_154,iy
fcal1_si2033_155,s
fcal1_si2033_156,s
fcal1_si2033_157,oy
fcal1_si2033_158,oy
fcal1_si2033_159,aa
fcal1_si2033_160,ah
fcal1_si2033_161,ah
fcal1_si2033_162,aa
fcal1_si2033_163,r
fcal1_si2033_164,sil
fcal1_si2033_165,b
fcal1_si2033_166,b
fcal1_si2033_167,b
fcal1_si2033_168,b
fcal1_si2033_169,l
fcal1_si2033_170,l
fcal1_si2033_171,ow
fcal1_si2033_172,ow
fcal1_si2033_173,iy
fcal1_si2033_174,iy
fcal1_si2033_175,iy
fcal1_si2033_176,iy
fcal1_si2033_177,iy
fcal1_si2033_178,l
fcal1_si2033_179,l
fcal1_si2033_180,l
fcal1_si2033_181,l
fcal1_si2033_182,l
fcal1_si2033_183,l
fcal1_si2033_184,l
fcal1_si2033_185,ih
fcal1_si2033_186,ih
fcal1_si2033_187,sil
fcal1_si2033_188,sil
fcal1_si2033_189,sil
fcal1_si2033_190,sil
fcal1_si2033_191,s
fcal1_si2033_192,s
fcal1_si2033_193,s
fcal1_si2033_194,er
fcal1_si2033_195,er
fcal1_si2033_196,er
fcal1_si2033_197,er
fcal1_si2033_198,er
fcal1_si2033_199,n
fcal1_si2033_200,n
fcal1_si2033_201,n
fcal1_si2033_202,iy
fcal1_si2033_203,ow
fcal1_si2033_204,ow
fcal1_si2033_205,ih
fcal1_si2033_206,ih
fcal1_si2033_207,ih
fcal1_si2033_208,ih
fcal1_si2033_209,ih
fcal1_si2033_210,ey
fcal1_si2033_211,s
fcal1_si2033_212,s
fcal1_si2033_213,sh
fcal1_si2033_214,t
fcal1_si2033_215,t
fcal1_si2033_216,z
fcal1_si2033_217,z
fcal1_si2033_218,z
fcal1_si2033_219,z
fcal1_si2033_220,ae
fcal1_si2033_221,ae
fcal1_si2033_222,iy
fcal1_si2033_223,l
fcal1_si2033_224,l
fcal1_si2033_225,sil
fcal1_si2033_226,l
fcal1_si2033_227,ah
fcal1_si2033_228,eh
fcal1_si2033_229,eh
fcal1_si2033_230,l
fcal1_si2033_231,aa
fcal1_si2033_232,aa
fcal1_si2033_233,aa
fcal1_si2033_234,aa
fcal1_si2033_235,w
fcal1_si2033_236,w
fcal1_si2033_237,w
fcal1_si2033_238,ah
fcal1_si2033_239,ah
fcal1_si2033_240,ae
fcal1_si2033_241,ae
fcal1_si2033_242,ay
fcal1_si2033_243,m
fcal1_si2033_244,m
fcal1_si2033_245,m
fcal1_si2033_246,iy
fcal1_si2033_247,iy
fcal1_si2033_248,ey
fcal1_si2033_249,z
fcal1_si2033_250,z
fcal1_si2033_251,sil
fcal1_si2033_252,sh
fcal1_si2033_253,sh
fcal1_si2033_254,er
fcal1_si2033_255,er
fcal1_si2033_256,l
fcal1_si2033_257,l
fcal1_si2033_258,l
fcal1_si2033_259,l
fcal1_si2033_260,uw
fcal1_si2033_261,uw
fcal1_si2033_262,uw
fcal1_si2033_263,aa
fcal1_si2033_264,aa
fcal1_si2033_265,aa
fcal1_si2033_266,aa
fcal1_si2033_267,eh
fcal1_si2033_268,eh
fcal1_si2033_269,eh
fcal1_si2033_270,eh
fcal1_si2033_271,b
fcal1_si2033_272,b
fcal1_si2033_273,sil
fcal1_si2033_274,ay
fcal1_si2033_275,r
fcal1_si2033_276,jh
fcal1_si2033_277,r
fcal1_si2033_278,r
fcal1_si2033_279,iy
fcal1_si2033_280,s
fcal1_si2033_281,s
fcal1_si2033_282,dh
fcal1_si2033_283,dh
fcal1_si2033_284,s
fcal1_si2033_285,uw
fcal1_si2033_286,ae
fcal1_si2033_287,er
fcal1_si2033_288,ih
fcal1_si2033_289,ih
fcal1_si2033_290,ih
fcal1_si2033_291,ih
fcal1_si2033_292,ih
fcal1_si2033_293,ih
fcal1_si2033_294,th
fcal1_si2033_295,th
fcal1_si2033_296,m
fcal1_si2033_297,th
fcal1_si2033_298,ih
fcal1_si2033_299,aa
fcal1_si2033_300,aa
fcal1_si2033_301,ih
fcal1_si2033_302,s
fcal1_si2033_303,s
fcal1_si2033_304,s
fcal1_si2033_305,t
fcal1_si2033_306,ae
fcal1_si2033_307,ae
fcal1_si2033_308,ae
fcal1_si2033_309,z
fcal1_si2033_310,ae
fcal1_si2033_311,ae
fcal1_si2033_312,ae
fcal1_si2033_313,ae
fcal1_si2033_314,ae
fcal1_si2033_315,eh
fcal1_si2033_316,sh
fcal1_si2033_317,sh
fcal1_si2033_318,sh
fcal1_si2033_319,sh
fcal1_si2033_320,ae
fcal1_si2033_321,f
fcal1_si2033_322,jh
fcal1_si2033_323,jh
fcal1_si2033_324,iy
fcal1_si2033_325,iy
fcal1_si2033_326,iy
fcal1_si2033_327,iy
fcal1_si2033_328,iy
fcal1_si2033_329,iy
fcal1_si2033_330,iy
fcal1_si2033_331,s
fcal1_si773_1,iy
fcal1_si773_2,iy
fcal1_si773_3,iy
fcal1_si773_4,iy
fcal1_si773_5,s
fcal1_si773_6,s
fcal1_si773_7,s
fcal1_si773_8,s
fcal1_si773_9,s
fcal1_si773_10,iy
fcal1_si773_11,iy
fcal1_si773_12,iy
fcal1_si773_13,iy
fcal1_si773_14,iy
fcal1_si773_15,iy
fcal1_si773_16,iy
fcal1_si773_17,iy
fcal1_si773_18,iy
fcal1_si773_19,iy
fcal1_si773_20,iy
fcal1_si773_21,iy
fcal1_si773_22,iy
fcal1_si773_23,iy
fcal1_si773_24,s
fcal1_si773_25,s
fcal1_si773_26,sil
fcal1_si773_27,aa
fcal1_si773_28,aa
fcal1_si773_29,aa
fcal1_si773_30,aa
fcal1_si773_31,aa
fcal1_si773_32,aa
fcal1_si773_33,aa
fcal1_si773_34,uw
fcal1_si773_35,ih
fcal1_si773_36,ih
fcal1_si773_37,eh
fcal1_si773_38,y
fcal1_si773_39,m
fcal1_si773_40,dx
fcal1_si773_41,ng
fcal1_si773_42,b
fcal1_si773_43,b
fcal1_si773_44,iy
fcal1_si773_45,aa
fcal1_si773_46,er
fcal1_si773_47,er
fcal1_si773_48,uh
fcal1_si773_49,sil
fcal1_si773_50,sil
fcal1_si773_51,sil
fcal1_si773_52,sil
fcal1_si773_53,ah
fcal1_si773_54,b
fcal1_si773_55,er
fcal1_si773_56,er
fcal1_si773_57,ey
fcal1_si773_58,ah
fcal1_si773_59,ah
fcal1_si773_60,sil
fcal1_si773_61,sil
fcal1_si773_62,p
fcal1_si773_63,oy
fcal1_si773_64,oy
fcal1_si773_65,aa
fcal1_si773_66,aa
fcal1_si773_67,aa
fcal1_si773_68,w
fcal1_si773_69,p
fcal1_si773_70,p
fcal1_si773_71,l
fcal1_si773_72,l
fcal1_si773_73,s
fcal1_si773_74,s
fcal1_si773_75,s
fcal1_si773_76,s
fcal1_si773_77,r
fcal1_si773_78,aa
fcal1_si773_79,ah
fcal1_si773_80,ah
fcal1_si773_81,ah
fcal1_si773_82,p
fcal1_si773_83,p
fcal1_si773_84,m
fcal1_si773_85,m
fcal1_si773_86,r
fcal1_si773_87,ah
fcal1_si773_88,r
fcal1_si773_89,r
fcal1_si773_90,jh
fcal1_si773_91,z
fcal1_si773_92,z
fcal1_si773_93,z
fcal1_si773_94,z
fcal1_si773_95,th
fcal1_si773_96,ih
fcal1_si773_97,ih
fcal1_si773_98,n
fcal1_si773_99,n
fcal1_si773_100,n
fcal1_si773_101,th
fcal1_si773_102,th
fcal1_si773_103,th
fcal1_si773_104,b
fcal1_si773_105,sil
fcal1_si773_106,ey
fcal1_si773_107,ey
fcal1_si773_108,ng
fcal1_si773_109,iy
fcal1_si773_110,iy
fcal1_si773_111,n
fcal1_si773_112,ae
fcal1_si773_113,iy
fcal1_si773_114,l
fcal1_si773_115,l
fcal1_si773_116,sil
fcal1_si773_117,l
fcal1_si773_118,m
fcal1_si773_119,aw
fcal1_si773_120,aw
fcal1_si773_121,t
fcal1_si773_122,r
fcal1_si773_123,z
fcal1_si773_124,z
fcal1_si773_125,l
fcal1_si773_126,s
fcal1_si773_127,s
fcal1_si773_128,s
fcal1_si773_129,r
fcal1_si773_130,z
fcal1_si773_131,r
fcal1_si773_132,v
fcal1_si773_133,v
fcal1_si773_134,v
fcal1_si773_135,s
fcal1_si773_136,s
fcal1_si773_137,s
fcal1_si773_138,s
fcal1_si773_139,f
fcal1_si773_140,f
fcal1_si773_141,f
fcal1_si773_142,f
fcal1_si773_143,ay
fcal1_si773_144,l
fcal1_si773_145,ah
fcal1_si773_146,ah
fcal1_si773_147,ah
fcal1_si773_148,ah
fcal1_si773_149,w
fcal1_si773_150,w
fcal1_si773_151,w
fcal1_si773_152,iy
fcal1_si773_153,iy
fcal1_si773_154,oy
fcal1_si773_155,oy
fcal1_si773_156,f
fcal1_si773_157,f
fcal1_si773_158,f
fcal1_si773_159,sil
fcal1_si773_160,sil
fcal1_si773_161,sil
fcal1_si773_162,uw
fcal1_si773_163,uw
fcal1_si773_164,er
fcal1_si773_165,er
fcal1_si773_166,er
fcal1_si773_167,aa
fcal1_si773_168,ih
fcal1_si773_169,ih
fcal1_si773_170,dh
fcal1_si773_171,dh
fcal1_si773_172,n
fcal1_si773_173,aw
fcal1_si773_174,ey
fcal1_si773_175,th
fcal1_si773_176,aa
fcal1_si773_177,b
fcal1_si773_178,z
fcal1_si773_179,m
fcal1_si773_180,m
fcal1_si773_181,ey
fcal1_si773_182,ah
fcal1_si773_183,ah
fcal1_si773_184,ah
fcal1_si773_185,b
fcal1_si773_186,b
fcal1_si773_187,ow
fcal1_si773_188,eh
fcal1_si773_189,eh
fcal1_si773_190,y
fcal1_si773_191,y
fcal1_si773_192,y
fcal1_si773_193,r
fcal1_si773_194,r
fcal1_si773_195,r
fcal1_si773_196,r
fcal1_si773_197,r
fcal1_si773_198,l
fcal1_si773_199,l
fcal1_si773_200,l
fcal1_si773_201,l
fcal1_si773_202,uh
fcal1_si773_203,p
fcal1_si773_204,p
fcal1_si773_205,ih
fcal1_si773_206,sh
fcal1_si773_207,y
fcal1_si773_208,ah
fcal1_si773_209,ah
fcal1_si773_210,sil
fcal1_si773_211,sil
fcal1_si773_212,sil
fcal1_si773_213,k
fcal1_si773_214,k
fcal1_si773_215,sil
fcal1_si773_216,sil
fcal1_si773_217,l
fcal1_si773_218,l
fcal1_si773_219,r
fcal1_si773_220,ow
fcal1_si773_221,r
fcal1_si773_222,jh
fcal1_si773_223,jh
fcal1_si773_224,n
fcal1_si773_225,hh
fcal1_si773_226,ae
fcal1_si773_227,f
fcal1_si773_228,r
fcal1_si773_229,k
fcal1_si773_230,k
fcal1_si773_231,uw
fcal1_si773_232,w
fcal1_si773_233,sh
fcal1_si773_234,sh
fcal1_si773_235,sh
fcal1_si773_236,sh
fcal1_si773_237,eh
fcal1_si773_238,er
fcal1_si773_239,eh
fcal1_si773_240,eh
fcal1_si773_241,eh
fcal1_si773_242,v
fcal1_si773_243,v
fcal1_si773_244,v
fcal1_si773_245,v
fcal1_si773_246,v
fcal1_si773_247,v
fcal1_si773_248,v
fcal1_si773_249,eh
fcal1_si773_250,eh
fcal1_si773_251,eh
fcal1_si773_252,eh
fcal1_si773_253,eh
fcal1_si773_254,aa
fcal1_si773_255,aa
fcal1_si773_256,dx
fcal1_si773_257,dx
fcal1_si773_258,dx
fcal1_si773_259,k
fcal1_si773_260,k
fcal1_si773_261,ey
fcal1_si773_262,ey
fcal1_si773_263,ey
fcal1_si773_264,ah
fcal1_si773_265,sil
fcal1_si773_266,eh
fcal1_si773_267,eh
fcal1_si773_268,s
fcal1_si773_269,d
fcal1_si773_270,d
fcal1_si773_271,d
fcal1_si773_272,eh
fcal1_si773_273,s
fcal1_si773_274,ae
fcal1_si773_275,sh
fcal1_si773_276,sh
fcal1_si773_277,ae
fcal1_si773_278,ae
fcal1_si773_279,ae
fcal1_si773_280,ey
fcal1_si773_281,ey
fcal1_si773_282,iy
fcal1_si773_283,iy
fcal1_si773_284,iy
fcal1_si773_285,iy
fcal1_si773_286,iy
fcal1_si773_287,iy
fcal1_si773_288,iy
fcal1_si773_289,iy
fcal1_si773_290,iy
fcal1_sx143_1,iy
fcal1_sx143_2,iy
fcal1_sx143_3,iy
fcal1_sx143_4,iy
fcal1_sx143_5,iy
fcal1_sx143_6,iy
fcal1_sx143_7,iy
fcal1_sx143_8,iy
fcal1_sx143_9,iy
fcal1_sx143_10,s
fcal1_sx143_11,d
fcal1_sx143_12,d
fcal1_sx143_13,m
fcal1_sx143_14,m
fcal1_sx143_15,dh
fcal1_sx143_16,v
fcal1_sx143_17,v
fcal1_sx143_18,er
fcal1_sx143_19,sh
fcal1_sx143_20,sh
fcal1_sx143_21,sil
fcal1_sx143_22,l
fcal1_sx143_23,l
fcal1_sx143_24,l
fcal1_sx143_25,l
fcal1_sx143_26,l
fcal1_sx143_27,l
fcal1_sx143_28,l
fcal1_sx143_29,uh
fcal1_sx143_30,uh
fcal1_sx143_31,er
fcal1_sx143_32,r
fcal1_sx143_33,r
fcal1_sx143_34,r
fcal1_sx143_35,r
fcal1_sx143_36,r
fcal1_sx143_37,ay
fcal1_sx143_38,sil
fcal1_sx143_39,ey
fcal1_sx143_40,ey
fcal1_sx143_41,sil
fcal1_sx143_42,sil
fcal1_sx143_43,m
fcal1_sx143_44,eh
fcal1_sx143_45,eh
fcal1_sx143_46,w
fcal1_sx143_47,v
fcal1_sx143_48,t
fcal1_sx143_49,aa
fcal1_sx143_50,ey
fcal1_sx143_51,uw
fcal1_sx143_52,uw
fcal1_sx143_53,eh
fcal1_sx143_54,sil
fcal1_sx143_55,l
fcal1_sx143_56,l
fcal1_sx143_57,l
fcal1_sx143_58,l
fcal1_sx143_59,hh
fcal1_sx143_60,r
fcal1_sx143_61,ah
fcal1_sx143_62,ah
fcal1_sx143_63,r
fcal1_sx143_64,r
fcal1_sx143_65,jh
fcal1_sx143_66,jh
fcal1_sx143_67,z
fcal1_sx143_68,l
fcal1_sx143_69,v
fcal1_sx143_70,v
fcal1_sx143_71,v
fcal1_sx143_72,aw
fcal1_sx143_73,f
fcal1_sx143_74,f
fcal1_sx143_75,uw
fcal1_sx143_76,ae
fcal1_sx143_77,ae
fcal1_sx143_78,n
fcal1_sx143_79,ih
fcal1_sx143_80,ih
fcal1_sx143_81,ah
fcal1_sx143_82,w
fcal1_sx143_83,sil
fcal1_sx143_84,z
fcal1_sx143_85,k
fcal1_sx143_86,k
fcal1_sx143_87,k
fcal1_sx143_88,ah
fcal1_sx143_89,ah
fcal1_sx143_90,sil
fcal1_sx143_91,b
fcal1_sx143_92,r
fcal1_sx143_93,n
fcal1_sx143_94,ih
fcal1_sx143_95,b
fcal1_sx143_96,ah
fcal1_sx143_97,ah
fcal1_sx143_98,uh
fcal1_sx143_99,uh
fcal1_sx143_100,ah
fcal1_sx143_101,ah
fcal1_sx143_102,w
fcal1_sx143_103,v
fcal1_sx143_104,ih
fcal1_sx143_105,m
fcal1_sx143_106,m
fcal1_sx143_107,eh
fcal1_sx143_108,ah
fcal1_sx143_109,ng
fcal1_sx143_110,ng
fcal1_sx143_111,sh
fcal1_sx143_112,sh
fcal1_sx143_113,y
fcal1_sx143_114,y
fcal1_sx143_115,y
fcal1_sx143_116,n
fcal1_sx143_117,n
fcal1_sx143_118,ey
fcal1_sx143_119,ey
fcal1_sx143_120,m
fcal1_sx143_121,l
fcal1_sx143_122,ay
fcal1_sx143_123,aa
fcal1_sx143_124,n
fcal1_sx143_125,f
fcal1_sx143_126,ih
fcal1_sx143_127,k
fcal1_sx143_128,n
fcal1_sx143_129,uw
fcal1_sx143_130,n
fcal1_sx143_131,n
fcal1_sx143_132,aa
fcal1_sx143_133,aa
fcal1_sx143_134,aa
fcal1_sx143_135,th
fcal1_sx143_136,th
fcal1_sx143_137,th
fcal1_sx143_138,ih
fcal1_sx143_139,ih
fcal1_sx143_140,ih
fcal1_sx143_141,ih
fcal1_sx143_142,ih
fcal1_sx143_143,ih
fcal1_sx143_144,ih
fcal1_sx143_145,ih
fcal1_sx143_146,ih
fcal1_sx143_147,sil
fcal1_sx143_148,ae
fcal1_sx143_149,ae
fcal1_sx143_150,ae
fcal1_sx143_151,iy
fcal1_sx143_152,ch
fcal1_sx143_153,ch
fcal1_sx143_154,aa
fcal1_sx143_155,aa
fcal1_sx143_156,r
fcal1_sx143_157,sil
fcal1_sx143_158,sil
fcal1_sx143_159,ih
fcal1_sx143_160,ey
fcal1_sx143_161,er
fcal1_sx143_162,er
fcal1_sx143_163,er
fcal1_sx143_164,eh
fcal1_sx143_165,eh
fcal1_sx143_166,eh
fcal1_sx143_167,eh
fcal1_sx143_168,eh
fcal1_sx143_169,eh
fcal1_sx143_170,g
fcal1_sx143_171,sil
fcal1_sx143_172,sil
fcal1_sx143_173,sil
fcal1_sx143_174,sil
fcal1_sx143_175,dh
fcal1_sx143_176,aa
fcal1_sx143_177,aa
fcal1_sx143_178,l
fcal1_sx143_179,l
fcal1_sx143_180,n
fcal1_sx143_181,n
fcal1_sx143_182,eh
fcal1_sx143_183,oy
fcal1_sx143_184,iy
fcal1_sx143_185,iy
fcal1_sx143_186,aw
fcal1_sx143_187,ah
fcal1_sx143_188,ah
fcal1_sx143_189,v
fcal1_sx143_190,w
fcal1_sx143_191,sh
fcal1_sx143_192,sh
fcal1_sx143_193,er
fcal1_sx143_194,er
fcal1_sx143_195,er
fcal1_sx143_196,aa
fcal1_sx143_197,eh
fcal1_sx143_198,aw
fcal1_sx143_199,aw
fcal1_sx143_200,sil
fcal1_sx143_201,sil
fcal1_sx143_202,sil
fcal1_sx143_203,sil
fcal1_sx143_204,sil
fcal1_sx143_205,sil
fcal1_sx143_206,sil
fcal1_sx143_207,sil
fcal1_sx143_208,sil
fcal1_sx143_209,sil
fcal1_sx143_210,sil
fcal1_sx143_211,eh
fcal1_sx143_212,eh
fcal1_sx143_213,sil
fcal1_sx143_214,sil
fcal1_sx143_215,aa
fcal1_sx143_216,aa
fcal1_sx143_217,l
fcal1_sx143_218,l
fcal1_sx143_219,l
fcal1_sx143_220,uw
fcal1_sx143_221,w
fcal1_sx143_222,w
fcal1_sx143_223,w
fcal1_sx143_224,ih
fcal1_sx143_225,sil
fcal1_sx143_226,w
fcal1_sx143_227,er
fcal1_sx143_228,er
fcal1_sx143_229,dx
fcal1_sx143_230,iy
fcal1_sx143_231,iy
fcal1_sx143_232,sil
fcal1_sx143_233,uw
fcal1_sx143_234,uw
fcal1_sx143_235,uw
fcal1_sx143_236,uw
fcal1_sx143_237,uw
fcal1_sx143_238,uw
fcal1_sx143_239,b
fcal1_sx143_240,ih
fcal1_sx143_241,ih
fcal1_sx143_242,uh
fcal1_sx143_243,uh
fcal1_sx143_244,uh
fcal1_sx143_245,l
fcal1_sx143_246,l
fcal1_sx143_247,ey
fcal1_sx143_248,sil
fcal1_sx143_249,sil
fcal1_sx143_250,sil
fcal1_sx143_251,uh
fcal1_sx143_252,er
fcal1_sx143_253,er
fcal1_sx143_254,iy
fcal1_sx143_255,iy
fcal1_sx143_256,iy
fcal1_sx143_257,iy
fcal1_sx143_258,iy
fcal1_sx233_1,iy
fcal1_sx233_2,iy
fcal1_sx233_3,iy
fcal1_sx233_4,iy
fcal1_sx233_5,iy
fcal1_sx233_6,iy
fcal1_sx233_7,iy
fcal1_sx233_8,s
fcal1_sx233_9,s
fcal1_sx233_10,s
fcal1_sx233_11,uw
fcal1_sx233_12,uw
fcal1_sx233_13,uw
fcal1_sx233_14,uw
fcal1_sx233_15,uw
fcal1_sx233_16,uw
fcal1_sx233_17,uw
fcal1_sx233_18,ae
fcal1_sx233_19,p
fcal1_sx233_20,p
fcal1_sx233_21,ah
fcal1_sx233_22,ah
fcal1_sx233_23,s
fcal1_sx233_24,s
fcal1_sx233_25,s
fcal1_sx233_26,s
fcal1_sx233_27,aw
fcal1_sx233_28,er
fcal1_sx233_29,sil
fcal1_sx233_30,sil
fcal1_sx233_31,sil
fcal1_sx233_32,sil
fcal1_sx233_33,v
fcal1_sx233_34,v
fcal1_sx233_35,l
fcal1_sx233_36,l
fcal1_sx233_37,p
fcal1_sx233_38,p
fcal1_sx233_39,p
fcal1_sx233_40,sil
fcal1_sx233_41,sil
fcal1_sx233_42,sil
fcal1_sx233_43,s
fcal1_sx233_44,s
fcal1_sx233_45,s
fcal1_sx233_46,er
fcal1_sx233_47,er
fcal1_sx233_48,er
fcal1_sx233_49,er
fcal1_sx233_50,er
fcal1_sx233_51,n
fcal1_sx233_52,n
fcal1_sx233_53,n
fcal1_sx233_54,ng
fcal1_sx233_55,ow
fcal1_sx233_56,ow
fcal1_sx233_57,ow
fcal1_sx233_58,ow
fcal1_sx233_59,p
fcal1_sx233_60,p
fcal1_sx233_61,n
fcal1_sx233_62,ey
fcal1_sx233_63,ey
fcal1_sx233_64,ah
fcal1_sx233_65,ah
fcal1_sx233_66,oy
fcal1_sx233_67,oy
fcal1_sx233_68,oy
fcal1_sx233_69,oy
fcal1_sx233_70,oy
fcal1_sx233_71,p
fcal1_sx233_72,aw
fcal1_sx233_73,er
fcal1_sx233_74,f
fcal1_sx233_75,ch
fcal1_sx233_76,ow
fcal1_sx233_77,ow
fcal1_sx233_78,n
fcal1_sx233_79,n
fcal1_sx233_80,v
fcal1_sx233_81,v
fcal1_sx233_82,v
fcal1_sx233_83,v
fcal1_sx233_84,v
fcal1_sx233_85,v
fcal1_sx233_86,ah
fcal1_sx233_87,ah
fcal1_sx233_88,ah
fcal1_sx233_89,ah
fcal1_sx233_90,ah
fcal1_sx233_91,b
fcal1_sx233_92,b
fcal1_sx233_93,er
fcal1_sx233_94,iy
fcal1_sx233_95,iy
fcal1_sx233_96,uh
fcal1_sx233_97,l
fcal1_sx233_98,ah
fcal1_sx233_99,ah
fcal1_sx233_100,ah
fcal1_sx233_101,ah
fcal1_sx233_102,iy
fcal1_sx233_103,iy
fcal1_sx233_104,iy
fcal1_sx233_105,iy
fcal1_sx233_106,aa
fcal1_sx233_107,aa
fcal1_sx233_108,aa
fcal1_sx233_109,aa
fcal1_sx233_110,sil
fcal1_sx233_111,sil
fcal1_sx233_112,s
fcal1_sx233_113,s
fcal1_sx233_114,sil
fcal1_sx233_115,ow
fcal1_sx233_116,er
fcal1_sx233_117,ah
fcal1_sx233_118,ah
fcal1_sx233_119,ow
fcal1_sx233_120,ng
fcal1_sx233_121,ng
fcal1_sx233_122,ng
fcal1_sx233_123,ng
fcal1_sx233_124,er
fcal1_sx233_125,ow
fcal1_sx233_126,ow
fcal1_sx233_127,ow
fcal1_sx233_128,ih
fcal1_sx233_129,ih
fcal1_sx233_130,ah
fcal1_sx233_131,ow
fcal1_sx233_132,er
fcal1_sx233_133,er
fcal1_sx233_134,aa
fcal1_sx233_135,aa
fcal1_sx233_136,aa
fcal1_sx233_137,n
fcal1_sx233_138,n
fcal1_sx233_139,sil
fcal1_sx233_140,sil
fcal1_sx233_141,sil
fcal1_sx233_142,aa
fcal1_sx233_143,aa
fcal1_sx233_144,aa
fcal1_sx233_145,ay
fcal1_sx233_146,ay
fcal1_sx233_147,ih
fcal1_sx233_148,m
fcal1_sx233_149,m
fcal1_sx233_150,m
fcal1_sx233_151,ae
fcal1_sx233_152,r
fcal1_sx233_153,uw
fcal1_sx233_154,ow
fcal1_sx233_155,ae
fcal1_sx233_156,iy
fcal1_sx233_157,iy
fcal1_sx233_158,ch
fcal1_sx233_159,v
fcal1_sx233_160,ey
fcal1_sx233_161,f
fcal1_sx233_162,f
fcal1_sx233_163,l
fcal1_sx233_164,l
fcal1_sx233_165,l
fcal1_sx233_166,l
fcal1_sx233_167,l
fcal1_sx233_168,l
fcal1_sx233_169,l
fcal1_sx233_170,l
fcal1_sx233_171,ah
fcal1_sx233_172,f
fcal1_sx233_173,f
fcal1_sx233_174,f
fcal1_sx233_175,uh
fcal1_sx233_176,uh
fcal1_sx233_177,l
fcal1_sx233_178,uh
fcal1_sx233_179,r
fcal1_sx233_180,r
fcal1_sx233_181,r
fcal1_sx233_182,ey
fcal1_sx233_183,ey
fcal1_sx233_184,sil
fcal1_sx233_185,sil
fcal1_sx233_186,sil
fcal1_sx233_187,sil
fcal1_sx233_188,aa
fcal1_sx233_189,aa
fcal1_sx233_190,w
fcal1_sx233_191,ow
fcal1_sx233_192,z
fcal1_sx233_193,aw
fcal1_sx233_194,r
fcal1_sx233_195,s
fcal1_sx233_196,sil
fcal1_sx233_197,r
fcal1_sx233_198,n
fcal1_sx233_199,n
fcal1_sx233_200,k
fcal1_sx233_201,k
fcal1_sx233_202,m
fcal1_sx233_203,ih
fcal1_sx233_204,ah
